"","state_ut","Year","state_wise_working_capital.y","state_wise_fixed_capital.y","state_wise_number_of_factories.y","state_wise_number_of_mandays_employees.x","state_wise_number_of_employees.x","state_wise_gross_capital_formation.x","state_wise_gross_fixed_capital_formation.x","state_wise_net_fixed_capital_formation.x","state_wise_gross_value_added.x","state_wise_net_value_added.x","state_wise_value_of_gross_output.x","state_wise_total_inputs.x","state_wise_total_emoluments.x","state_wise_total_persons_engaged.y","state_wise_number_of_workers.y","state_wise_invested_capital.y","state_wise_productive_capital.y","state_wise_physical_working_capital.y","state_wise_death_rate.x","state_wise_average_daily_wage_rates_in_rural_india.x","state_wise_average_daily_wage_rates_in_rural_india.x.x","state_wise_average_daily_wage_rates_in_rural_india.y.y","state_wise_average_inflation_cpi_housing_urban","state_wise_average_inflation_cpi_fuel_and_light","state_wise_average_inflation_cpi_food_and_beverages","state_wise_death_rate.y","state_wise_birth_rate.x","state_wise_average_inflation_cpi_general","state_wise_wool_production.x","state_wise_wool_production.y","state_wise_fish_production.x","state_wise_fish_production.y","state_wise_egg_production.x","state_wise_egg_production.y","state_wise_milk_production.x","state_wise_milk_production.y","state_wise_meat_production.x","state_wise_meat_production.y","state_wise_per_hectare_consumption_of_fertiliser_n_p_k_.","state_wise_per_hectare_consumption_of_fertiliser_n_p_k","state_wise_birth_rate.y","state_wise_estimates_of_yield_sugarcane.x","state_wise_estimates_of_yield_sugarcane.y","state_wise_estimates_of_yield_cotton_lintt","state_wise_estimates_of_yield_oilseeds.x","state_wise_estimates_of_yield_oilseeds.y","state_wise_estimates_of_yield_total_foodgrains.x","state_wise_estimates_of_yield_total_foodgrains.y","state_wise_estimates_of_yield_pulses.x","state_wise_estimates_of_yield_pulses.y","state_wise_estimates_of_yield_coarse_cereals.x","state_wise_estimates_of_yield_coarse_cereals.y","state_wise_estimates_of_yield_wheat.x","state_wise_estimates_of_yield_wheat.y","state_wise_estimates_of_yield_rice.x","state_wise_estimates_of_yield_rice.y","state_wise_area_of_non_foodgrains_sugarcane.x","state_wise_area_of_non_foodgrains_sugarcane.y","state_wise_density_of_population","state_wise_area_of_non_foodgrains_cotton_lintt","state_wise_area_of_non_foodgrains_oilseeds.x","state_wise_area_of_non_foodgrains_oilseeds.y","state_wise_production_of_vegetables_total_vegetables.x","state_wise_production_of_vegetables_total_vegetables.y","state_wise_production_of_fruits_total_fruits.x","state_wise_production_of_fruits_total_fruits.y","state_wise_area_of_vegetables_total_vegetables.x","state_wise_area_of_vegetables_total_vegetables.y","state_wise_area_of_fruits_total_fruits.x","state_wise_area_of_fruits_total_fruits.y","state_wise_area_of_foodgrains_total_foodgrains.x","state_wise_area_of_foodgrains_total_foodgrains.y","state_wise_area_of_foodgrains_pulses.x","state_wise_area_of_foodgrains_pulses.y","state_wise_area_of_foodgrains_coarse_cereals.x","state_wise_area_of_foodgrains_coarse_cereals.y","state_wise_area_of_foodgrains_wheat.x","state_wise_area_of_foodgrains_wheat.y","state_wise_literacy_rate","state_wise_area_of_foodgrains_rice.x","state_wise_area_of_foodgrains_rice.y","state_wise_production_of_non_foodgrains_sugarcane","state_wise_production_of_non_foodgrains_sugarcane_.","state_wise_production_of_non_foodgrains_cotton_lintt","state_wise_production_of_non_foodgrains_oilseeds.x","state_wise_production_of_non_foodgrains_oilseeds.y","state_wise_production_of_foodgrains_total_foodgrains.x","state_wise_production_of_foodgrains_total_foodgrains.y","state_wise_production_of_foodgrains_pulses.x","state_wise_production_of_foodgrains_pulses.y","state_wise_production_of_foodgrains_coarse_cereals.x","state_wise_production_of_foodgrains_coarse_cereals.y","state_wise_production_of_foodgrains_wheat.x","state_wise_production_of_foodgrains_wheat.y","state_wise_production_of_foodgrains_rice.x","state_wise_production_of_foodgrains_rice.y","state_wise_sex_ratio","state_wise_pattern_of_land_use_cropping_intensity.x","state_wise_pattern_of_land_use_cropping_intensity.y","state_wise_pattern_of_land_use_net_irrigated_area_.","state_wise_pattern_of_land_use_net_irrigated_area","state_wise_pattern_of_land_use_gross_irrigated_area_.","state_wise_pattern_of_land_use_gross_irrigated_area","state_wise_pattern_of_land_use_net_sown_area_.","state_wise_pattern_of_land_use_net_sown_area","state_wise_pattern_of_land_use_gross_sown_area_.","state_wise_pattern_of_land_use_gross_sown_area","net_state_value_added_by_economic_activity_services.x","net_state_value_added_by_economic_activity_services.y","net_state_value_added_by_economic_activity_services.x.x","net_state_value_added_by_economic_activity_services.y.y","net_state_value_added_by_economic_activity_services.x.x.x","net_state_value_added_by_economic_activity_services.y.y.y","gross_state_value_added_by_economic_activity_services.x","gross_state_value_added_by_economic_activity_services.y","gross_state_value_added_by_economic_activity_services.x.x","gross_state_value_added_by_economic_activity_services.y.y","gross_state_value_added_by_economic_activity_services.x.x.x","gross_state_value_added_by_economic_activity_services.y.y.y","net_state_value_added_by_economic_activity_banking_and_insurance.x","net_state_value_added_by_economic_activity_banking_and_insurance.y","net_state_value_added_by_economic_activity_banking_and_insurance.x.x","state_wise_decadal_growth_rate_of_population","net_state_value_added_by_economic_activity_banking_and_insurance.y.y","net_state_value_added_by_economic_activity_banking_and_insurance.x.x.x","net_state_value_added_by_economic_activity_banking_and_insurance.y.y.y","gross_state_value_added_by_economic_activity_banking_and_insurance.x","gross_state_value_added_by_economic_activity_banking_and_insurance.y","gross_state_value_added_by_economic_activity_banking_and_insurance.x.x","gross_state_value_added_by_economic_activity_banking_and_insurance.y.y","gross_state_value_added_by_economic_activity_banking_and_insurance.x.x.x","gross_state_value_added_by_economic_activity_banking_and_insurance.y.y.y","net_state_value_added_by_economic_activity_industry.x","net_state_value_added_by_economic_activity_industry.y","net_state_value_added_by_economic_activity_industry.x.x","net_state_value_added_by_economic_activity_industry.y.y","net_state_value_added_by_economic_activity_industry.x.x.x","net_state_value_added_by_economic_activity_industry.y.y.y","gross_state_value_added_by_economic_activity_industry.x","gross_state_value_added_by_economic_activity_industry.y","gross_state_value_added_by_economic_activity_industry.x.x","gross_state_value_added_by_economic_activity_industry.y.y","gross_state_value_added_by_economic_activity_industry.x.x.x","gross_state_value_added_by_economic_activity_industry.y.y.y","net_state_value_added_by_economic_activity_construction.x","net_state_value_added_by_economic_activity_construction.y","net_state_value_added_by_economic_activity_construction.x.x","net_state_value_added_by_economic_activity_construction.y.y","net_state_value_added_by_economic_activity_construction.x.x.x","net_state_value_added_by_economic_activity_construction.y.y.y","gross_state_value_added_by_economic_activity_construction.x","gross_state_value_added_by_economic_activity_construction.y","gross_state_value_added_by_economic_activity_construction.x.x","state_wise_population_in_urban_area","gross_state_value_added_by_economic_activity_construction.y.y","gross_state_value_added_by_economic_activity_construction.x.x.x","gross_state_value_added_by_economic_activity_construction.y.y.y","net_state_value_added_by_economic_activity_manufacturing.x","net_state_value_added_by_economic_activity_manufacturing.y","net_state_value_added_by_economic_activity_manufacturing.x.x","net_state_value_added_by_economic_activity_manufacturing.y.y","net_state_value_added_by_economic_activity_manufacturing.x.x.x","net_state_value_added_by_economic_activity_manufacturing.y.y.y","gross_state_value_added_by_economic_activity_manufacturing.x","gross_state_value_added_by_economic_activity_manufacturing.y","gross_state_value_added_by_economic_activity_manufacturing.x.x","gross_state_value_added_by_economic_activity_manufacturing.y.y","gross_state_value_added_by_economic_activity_manufacturing.x.x.x","gross_state_value_added_by_economic_activity_manufacturing.y.y.y","net_state_value_added_by_economic_activity_agriculture.x","net_state_value_added_by_economic_activity_agriculture.y","net_state_value_added_by_economic_activity_agriculture.x.x","net_state_value_added_by_economic_activity_agriculture.y.y","net_state_value_added_by_economic_activity_agriculture.x.x.x","net_state_value_added_by_economic_activity_agriculture.y.y.y","gross_state_value_added_by_economic_activity_agriculture.x","gross_state_value_added_by_economic_activity_agriculture.y","gross_state_value_added_by_economic_activity_agriculture.x.x","gross_state_value_added_by_economic_activity_agriculture.y.y","gross_state_value_added_by_economic_activity_agriculture.x.x.x","gross_state_value_added_by_economic_activity_agriculture.y.y.y","net_state_domestic_product.x","net_state_domestic_product.y","net_state_domestic_product.x.x","state_wise_population_in_rural_area","net_state_domestic_product.y.y","net_state_domestic_product.x.x.x","net_state_domestic_product.y.y.y","gross_state_domestic_product.x","gross_state_domestic_product.y","gross_state_domestic_product.x.x","gross_state_domestic_product.y.y","gross_state_domestic_product.x.x.x","gross_state_domestic_product.y.y.y","per_capita_net_state_domestic_product.x","per_capita_net_state_domestic_product.y","per_capita_net_state_domestic_product.x.x","state_wise_social_sector_expenditure.x","state_wise_social_sector_expenditure.y","state_wise_capital_outlay.x","state_wise_capital_outlay.y","state_wise_capital_expenditure.x","state_wise_capital_expenditure.y","per_capita_net_state_domestic_product.y.y","per_capita_net_state_domestic_product.x.x.x","per_capita_net_state_domestic_product.y.y.y","state_wise_deposits_of_regional_rural_banks.x","state_wise_deposits_of_regional_rural_banks.y","state_wise_personal_loans_by_scheduled_commercial_banks.x","state_wise_personal_loans_by_scheduled_commercial_banks.y","state_wise_credit_to_industry_by_scheduled_commercial_banks","state_wise_credit_to_industry_by_scheduled_commercial_banks_.","state_wise_credit_to_agriculture_by_scheduled_commercial_banks.x","state_wise_credit_to_agriculture_by_scheduled_commercial_banks.y","state_wise_credit_by_scheduled_commercial_banks_in_india.x","state_wise_credit_by_scheduled_commercial_banks_in_india.y","state_wise_deposits_by_scheduled_commercial_banks_in_india.x","state_wise_deposits_by_scheduled_commercial_banks_in_india.y","state_wise_credit_deposit_ratio_of_scheduled_commercial_banks_according_to_place_of_utilisation.x","state_wise_credit_deposit_ratio_of_scheduled_commercial_banks_according_to_place_of_utilisation.y","state_wise_credit_deposit_ratio_of_scheduled_commercial_banks_according_to_place_of_sanction.x","state_wise_credit_deposit_ratio_of_scheduled_commercial_banks_according_to_place_of_sanction.y","state_wise_distribution_of_offices_of_scheduled_commercial_banks.x","state_wise_distribution_of_offices_of_scheduled_commercial_banks.y","state_wise_unemployment_rate_usual_status_adjusted.x","state_wise_unemployment_rate_usual_status_adjusted_contd_..x","state_wise_unemployment_rate_usual_status_adjusted_..x","state_wise_telephones_per_population.x","state_wise_telephones_per_population.y","state_wise_electricity_transmission_distribution_losses.x","state_wise_electricity_transmission_distribution_losses.y","state_wise_length_of_state_highways.x","state_wise_length_of_state_highways.y","state_wise_length_of_roads.x","state_wise_length_of_roads.y","state_wise_railway_route.x","state_wise_railway_route.y","state_wise_length_of_national_highways.x","state_wise_length_of_national_highways.y","state_wise_power_requirement.x","state_wise_power_requirement.y","state_wise_installed_capacity_of_power.x","state_wise_installed_capacity_of_power.y","state_wise_availability_of_power.x","state_wise_availability_of_power.y","state_wise_unemployment_rate_usual_status_adjusted.y","state_wise_unemployment_rate_usual_status_adjusted_contd_..y","state_wise_unemployment_rate_usual_status_adjusted_..y","state_wise_infant_mortality_rate.x","state_wise_infant_mortality_rate.y","state_wise_total_population"
"11","Uttar Pradesh",2015,"2452947","10896835","14867","263569","204352","1785627","1469569","538692","5305600","4374723","42309844","37004244","1794653","883331","673431","17527318","13349782","6630483",7.4,206.6,191.9,216.1,6.4,4.6,6.6,NA,27,5.9,NA,1494,494270,NA,20776,NA,25198,NA,1397,NA,150.5,NA,NA,NA,62155,NA,NA,698,NA,1972,NA,612,NA,1776,NA,2277,NA,2072,NA,2140.8,NA,NA,NA,1127,NA,26120.2,NA,7559,NA,1163.6,NA,372.3,NA,20078,NA,2350,NA,2010,NA,9846,NA,NA,5872,NA,133061.4,NA,NA,787.2,NA,39594,NA,1438.7,NA,3570,NA,22417.4,12167.9,NA,NA,157.5,NA,14389,NA,20965,NA,16598,NA,26147,NA,33275879,24956950,NA,39372330,44678552,NA,38741979,28389928,NA,45614833,50485218,NA,3308676,3459459,NA,NA,3455974,3999033,NA,3366247,3497032,NA,3520922,4054416,NA,17420143,8355787,NA,NA,15544337,21157568,NA,10233067,20666043,NA,18902971,24761480,NA,3346162,8618317,NA,7503854,10623404,9232528,3593466,NA,NA,11285665,7984450,NA,7465709,4354948,NA,8421491,7410025,NA,9341794,5734169,NA,10512538,9418673,NA,10434577,8540130,NA,13648776,23765465,NA,12055193,9648201,NA,15633361,26046042,NA,72968629,42775892,NA,NA,89179805,86105412,NA,83443237,49238380,NA,101178968,97629654,NA,34583,20057,NA,86322,NA,53297,NA,NA,64581,42267,40373,NA,NA,48900,NA,54900,NA,89000,NA,82300,266600,NA,597700,NA,48,NA,44.6,NA,14694,NA,NA,NA,NA,NA,57.27,NA,27.2,NA,7544,NA,397224,NA,8920,NA,7986,NA,10318,NA,15087,NA,8706,NA,NA,NA,48,NA,NA
"12","Uttar Pradesh",2016,"2275631","12692774","15291","281233","205804","1743460","1612711","630139","6467950","5485378","42813637","36345687","2038517","941293","730630","19459927","14968405","6767153",7.2,213.6,199.6,235.5,5.2,5.8,3.8,NA,26.7,4.1,NA,1265,504808,NA,21929,NA,26387,NA,1418,NA,155.5,NA,NA,NA,67029,NA,NA,670,NA,2198,NA,619,NA,1760,NA,2636,NA,2133,NA,2169,NA,NA,NA,1291,NA,26251,NA,10296.1,NA,1379.1,NA,468.9,NA,19355,NA,1882,NA,1966,NA,9645,NA,NA,5862,NA,145385,NA,NA,864.5,NA,42550.8,NA,1164.6,NA,3460,NA,25425.2,12501,NA,NA,159.1,NA,14231,NA,20882,NA,16469,NA,26203,NA,35716307,NA,NA,43636510,NA,NA,41693882,NA,NA,50464892,NA,NA,3583432,NA,NA,NA,3857066,NA,NA,3653412,NA,NA,3937660,NA,NA,20177813,NA,NA,NA,NA,24358916,NA,NA,23984444,NA,NA,28049643,NA,NA,9096263,NA,NA,10862761,9716501,NA,NA,NA,11527519,NA,NA,9434858,NA,NA,11031061,NA,NA,11805778,NA,NA,13134491,NA,NA,10955996,NA,NA,15479073,NA,NA,12645300,NA,NA,17638489,NA,NA,79204873,NA,NA,NA,100938551,NA,NA,90824130,NA,NA,113780794,NA,NA,36973,NA,NA,108196,NA,64423,NA,NA,84983,47118,NA,NA,NA,55100,NA,64900,NA,102800,NA,93200,305500,NA,672500,NA,48.9,NA,45.4,NA,15773,NA,NA,NA,NA,NA,60.51,NA,24.5,NA,7543,NA,415383,NA,8950,NA,8483,NA,10635,NA,18632,NA,9303,NA,NA,NA,46,NA,NA
"13","Uttar Pradesh",2018,"3789457","13845026","15830","323002","227716","1864619","1456168","310599","8431099","7285531","51463543","43032444","2654962","1070841","839121","21692859","17634483","7847833",6.7,244.7,229.8,270.2,10.1,6,-0.4,NA,25.9,2.4,NA,1300,4580,NA,24398,NA,29052,NA,1151,NA,168.2,NA,NA,NA,79245,NA,NA,1054,NA,2594,NA,973,NA,2038,NA,3269,NA,2283,NA,2234,NA,NA,NA,1087,NA,28316.5,NA,10539.8,NA,1457.2,NA,476.6,NA,19800,NA,2262,NA,1971,NA,9753,NA,NA,5814,NA,177033.3,NA,NA,1145.7,NA,51369.9,NA,2200,NA,4016.8,NA,31879.1,13274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39561219,NA,NA,53235843,NA,NA,47065386,NA,NA,62194327,NA,NA,3232232,NA,NA,NA,4334836,NA,NA,3315507,NA,NA,4432485,NA,NA,28905691,NA,NA,NA,NA,34488731,NA,NA,32874988,NA,NA,38990213,NA,NA,10063627,NA,NA,13056118,10899255,NA,NA,NA,13941840,NA,NA,15858284,NA,NA,17311224,NA,NA,17861362,NA,NA,19604613,NA,NA,12431884,NA,NA,18415385,NA,NA,14286033,NA,NA,20927899,NA,NA,94514082,NA,NA,NA,129897981,NA,NA,107987935,NA,NA,146044273,NA,NA,42798,NA,NA,117089,NA,39088,NA,NA,52666,58821,NA,NA,NA,75610,NA,90600,NA,82800,NA,122300,354027,NA,885163,NA,43,NA,40,NA,16774,NA,96,105,97,NA,74.03,NA,NA,NA,7201,NA,428055,NA,9167,NA,9017,NA,12005,NA,24909,NA,11830,62,15,55,41,NA,NA
"14","Uttar Pradesh",1981,NA,NA,NA,"189643","770626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Uttar Pradesh",1982,NA,NA,NA,"189970","771668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105137
"16","Uttar Pradesh",1983,NA,NA,NA,"218540","812791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Uttar Pradesh",1984,NA,NA,NA,"210948","724527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Uttar Pradesh",1985,NA,NA,NA,"218702","749436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Uttar Pradesh",1986,NA,NA,NA,"199889","682842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Uttar Pradesh",1987,NA,NA,NA,"210728","695262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
