"","X.1","X","state_ut","year","T_9Contd.TABLE.9..STATE.WISE.DEATH.RATE..Concld..","T_96.TABLE.96..STATE.WISE.AVERAGE.DAILY.WAGE.RATES.IN.RURAL.INDIA","T_95.TABLE.95..STATE.WISE.AVERAGE.DAILY.WAGE.RATES.IN.RURAL.INDIA","T_94.TABLE.94..STATE.WISE.AVERAGE.DAILY.WAGE.RATES.IN.RURAL.INDIA","T_93.TABLE.93..STATE.WISE.AVERAGE.DAILY.WAGE.RATES.IN.RURAL.INDIA","T_92.TABLE.92..STATE.WISE.AVERAGE.INFLATION..CPI....HOUSING..URBAN.","T_91.TABLE.91..STATE.WISE.AVERAGE.INFLATION..CPI....FUEL.AND.LIGHT","T_90.TABLE.90..STATE.WISE.AVERAGE.INFLATION..CPI....FOOD.AND.BEVERAGES","T_9.TABLE.9..STATE.WISE.DEATH.RATE","T_8Concld.TABLE.8..STATE.WISE.BIRTH.RATE..Concld..","T_89.TABLE.89..STATE.WISE.AVERAGE.INFLATION..CPI....GENERAL","T_86.TABLE.86..STATE.WISE.WOOL.PRODUCTION","T_86.Concld...TABLE.86..STATE.WISE.WOOL.PRODUCTION..Concld..","T_85Concld..TABLE.85..STATE.WISE.FISH.PRODUCTION..Concld..","T_85.TABLE.85..STATE.WISE.FISH.PRODUCTION","T_84Concld..TABLE.84..STATE.WISE.EGG.PRODUCTION..Concld..","T_84.TABLE.84..STATE.WISE.EGG.PRODUCTION","T_83Concld..TABLE.83..STATE.WISE.MILK.PRODUCTION..Concld..","T_83.TABLE.83..STATE.WISE.MILK.PRODUCTION","T_82Contd..TABLE.82..STATE.WISE.MEAT.PRODUCTION..Concld..","T_82.TABLE.82..STATE.WISE.MEAT.PRODUCTION","T_81Contd..TABLE.81..STATE.WISE.PER.HECTARE.CONSUMPTION.OF.FERTILISER..N.P.K...Concld..","T_81.TABLE.81..STATE.WISE.PER.HECTARE.CONSUMPTION.OF.FERTILISER..N.P.K.","T_80.TABLE.80..STATE.WISE.ESTIMATES.OF.YIELD...RAW.JUTE...MESTA","T_80.Concld...TABLE.80..STATE.WISE.ESTIMATES.OF.YIELD...RAW.JUTE...MESTA..Concld..","T_8.TABLE.8..STATE.WISE.BIRTH.RATE","T_79.TABLE.79..STATE.WISE.ESTIMATES.OF.YIELD...SUGARCANE","T_79.Concld...TABLE.79..STATE.WISE.ESTIMATES.OF.YIELD...SUGARCANE..Concld..","T_78.TABLE.78..STATE.WISE.ESTIMATES.OF.YIELD...COTTON..LINTT.","T_78.Concld...TABLE.78..STATE.WISE.ESTIMATES.OF.YIELD...COTTON..LINTT...Concld..","T_77.TABLE.77..STATE.WISE.ESTIMATES.OF.YIELD...OILSEEDS","T_77.Concld...TABLE.77..STATE.WISE.ESTIMATES.OF.YIELD...OILSEEDS..Concld..","T_76.TABLE.76..STATE.WISE.ESTIMATES.OF.YIELD...TOTAL.FOODGRAINS","T_76.Concld...TABLE.76..STATE.WISE.ESTIMATES.OF.YIELD...TOTAL.FOODGRAINS..Concld..","T_75.TABLE.75..STATE.WISE.ESTIMATES.OF.YIELD...PULSES","T_75.Concld...TABLE.75..STATE.WISE.ESTIMATES.OF.YIELD...PULSES..Concld..","T_74.TABLE.74..STATE.WISE.ESTIMATES.OF.YIELD...COARSE.CEREALS","T_74.Concld...TABLE.74..STATE.WISE.ESTIMATES.OF.YIELD...COARSE.CEREALS..Concld..","T_73.TABLE.73..STATE.WISE.ESTIMATES.OF.YIELD...WHEAT","T_73.Concld...TABLE.73..STATE.WISE.ESTIMATES.OF.YIELD...WHEAT..Concld..","T_72.TABLE.72..STATE.WISE.ESTIMATES.OF.YIELD...RICE","T_72.Concld...TABLE.72..STATE.WISE.ESTIMATES.OF.YIELD...RICE..Concld..","T_71.TABLE.71..STATE.WISE.AREA.OF.NON.FOODGRAINS...RAW.JUTE...MESTA","T_71.Concld...TABLE.71..STATE.WISE.AREA.OF.NON.FOODGRAINS...RAW.JUTE...MESTA..Concld..","T_70.TABLE.70..STATE.WISE.AREA.OF.NON.FOODGRAINS...SUGARCANE","T_70.Concld...TABLE.70..STATE.WISE.AREA.OF.NON.FOODGRAINS...SUGARCANE..Concld..","T_7.TABLE.7..STATE.WISE.DENSITY.OF.POPULATION","T_69.TABLE.69..STATE.WISE.AREA.OF.NON.FOODGRAINS...COTTON..LINTT.","T_69.Concld...TABLE.69..STATE.WISE.AREA.OF.NON.FOODGRAINS...COTTON..LINTT...Concld..","T_68.TABLE.68..STATE.WISE.AREA.OF.NON.FOODGRAINS...OILSEEDS","T_68.Concld...TABLE.68..STATE.WISE.AREA.OF.NON.FOODGRAINS...OILSEEDS..Concld..","T_67.TABLE.67..STATE.WISE.PRODUCTION.OF.VEGETABLES...TOTAL.VEGETABLES","T_67.Concld...TABLE.67..STATE.WISE.PRODUCTION.OF.VEGETABLES...TOTAL.VEGETABLES..Concld..","T_66.TABLE.66..STATE.WISE.PRODUCTION.OF.FRUITS...TOTAL.FRUITS","T_66.Concld...TABLE.66..STATE.WISE.PRODUCTION.OF.FRUITS...TOTAL.FRUITS..Concld..","T_65.TABLE.65..STATE.WISE.AREA.OF.VEGETABLES...TOTAL.VEGETABLES","T_65.Concld...TABLE.65..STATE.WISE.AREA.OF.VEGETABLES...TOTAL.VEGETABLES..Concld..","T_64.TABLE.64..STATE.WISE.AREA.OF.FRUITS...TOTAL.FRUITS","T_64.Concld...TABLE.64..STATE.WISE.AREA.OF.FRUITS...TOTAL.FRUITS..Concld..","T_63.TABLE.63..STATE.WISE.AREA.OF.FOODGRAINS...TOTAL.FOODGRAINS","T_63.Concld...TABLE.63..STATE.WISE.AREA.OF.FOODGRAINS...TOTAL.FOODGRAINS..Concld..","T_62.TABLE.62..STATE.WISE.AREA.OF.FOODGRAINS...PULSES","T_62.Concld...TABLE.62..STATE.WISE.AREA.OF.FOODGRAINS...PULSES..Concld..","T_61.TABLE.61..STATE.WISE.AREA.OF.FOODGRAINS...COARSE.CEREALS","T_61.Concld...TABLE.61..STATE.WISE.AREA.OF.FOODGRAINS...COARSE.CEREALS..Concld..","T_60.TABLE.60..STATE.WISE.AREA.OF.FOODGRAINS...WHEAT","T_60.Concld...TABLE.60..STATE.WISE.AREA.OF.FOODGRAINS...WHEAT..Concld..","T_6.TABLE.6..STATE.WISE.LITERACY.RATE","T_59.TABLE.59..STATE.WISE.AREA.OF.FOODGRAINS...RICE","T_59.Concld...TABLE.59..STATE.WISE.AREA.OF.FOODGRAINS...RICE..Concld..","T_58.TABLE.58..STATE.WISE.PRODUCTION.OF.NON.FOODGRAINS...RAW.JUTE...MESTA","T_58..Concld...TABLE.58..STATE.WISE.PRODUCTION.OF.NON.FOODGRAINS...RAW.JUTE...MESTA..Concld..","T_57.TABLE.57..STATE.WISE.PRODUCTION.OF.NON.FOODGRAINS...SUGARCANE","T_57..Concld...TABLE.57..STATE.WISE.PRODUCTION.OF.NON.FOODGRAINS...SUGARCANE..Concld..","T_56.TABLE.56..STATE.WISE.PRODUCTION.OF.NON.FOODGRAINS...COTTON..LINTT.","T_56.Concld...TABLE.56..STATE.WISE.PRODUCTION.OF.NON.FOODGRAINS...COTTON..LINTT...Concld..","T_55.TABLE.55..STATE.WISE.PRODUCTION.OF.NON.FOODGRAINS...OILSEEDS","T_55.Concld...TABLE.55..STATE.WISE.PRODUCTION.OF.NON.FOODGRAINS...OILSEEDS..Concld..","T_54.TABLE.54..STATE.WISE.PRODUCTION.OF.FOODGRAINS...TOTAL.FOODGRAINS","T_54.Concld...TABLE.54..STATE.WISE.PRODUCTION.OF.FOODGRAINS...TOTAL.FOODGRAINS..Concld..","T_53.TABLE.53..STATE.WISE.PRODUCTION.OF.FOODGRAINS...PULSES","T_53.Concld...TABLE.53..STATE.WISE.PRODUCTION.OF.FOODGRAINS...PULSES..Concld..","T_52.TABLE.52..STATE.WISE.PRODUCTION.OF.FOODGRAINS...COARSE.CEREALS","T_52.Concld...TABLE.52..STATE.WISE.PRODUCTION.OF.FOODGRAINS...COARSE.CEREALS..Concld..","T_51.TABLE.51..STATE.WISE.PRODUCTION.OF.FOODGRAINS...WHEAT","T_51.Concld...TABLE.51..STATE.WISE.PRODUCTION.OF.FOODGRAINS...WHEAT..Concld..","T_50.ii..TABLE.50..STATE.WISE.PRODUCTION.OF.FOODGRAINS...RICE..Concld..","T_50.i..TABLE.50..STATE.WISE.PRODUCTION.OF.FOODGRAINS...RICE","T_5.TABLE.5..STATE.WISE.SEX.RATIO","T_49.ii..TABLE.49..STATE.WISE.PATTERN.OF.LAND.USE...CROPPING.INTENSITY..Concld..","T_49.i..TABLE.49..STATE.WISE.PATTERN.OF.LAND.USE...CROPPING.INTENSITY","T_48.ii..TABLE.48..STATE.WISE.PATTERN.OF.LAND.USE...NET.IRRIGATED.AREA..Concld..","T_48.i..TABLE.48..STATE.WISE.PATTERN.OF.LAND.USE...NET.IRRIGATED.AREA","T_47.ii..TABLE.47..STATE.WISE.PATTERN.OF.LAND.USE...GROSS.IRRIGATED.AREA..Concld..","T_47.i..TABLE.47..STATE.WISE.PATTERN.OF.LAND.USE...GROSS.IRRIGATED.AREA","T_46.ii..TABLE.46..STATE.WISE.PATTERN.OF.LAND.USE...NET.SOWN.AREA..Concld..","T_46.i..TABLE.46..STATE.WISE.PATTERN.OF.LAND.USE...NET.SOWN.AREA","T_45.ii..TABLE.45..STATE.WISE.PATTERN.OF.LAND.USE...GROSS.SOWN.AREA..Concld..","T_45.i..TABLE.45..STATE.WISE.PATTERN.OF.LAND.USE...GROSS.SOWN.AREA","T_44.iii..TABLE.44..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_44.ii..TABLE.44..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_44.i..TABLE.44..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_43.iii..TABLE.43..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_43.ii..TABLE.43..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_43.i..TABLE.43..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_42.iii..TABLE.42..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_42.ii..TABLE.42..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_42.i..TABLE.42..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_41.iii..TABLE.41..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_41.ii..TABLE.41..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_41.i..TABLE.41..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...SERVICES","T_40.iii..TABLE.40..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_40.ii..TABLE.40..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_40.i..TABLE.40..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_4.TABLE.4..STATE.WISE.DECADAL.GROWTH.RATE.OF.POPULATION","T_39.iii..TABLE.39..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_39.ii..TABLE.39..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_39.i..TABLE.39..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_38.iii..TABLE.38..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_38.ii..TABLE.38..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_38.i..TABLE.38..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_37Contd.II.TABLE.37..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_37Contd.I.TABLE.37..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_37.TABLE.37..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...BANKING.AND.INSURANCE","T_36Contd.II.TABLE.36..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_36Contd.I.TABLE.36..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_36.TABLE.36..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_35.TABLE.35..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_35.Contd...TABLE.35..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_35.Concld...TABLE.35..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_34.TABLE.34..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_34.Contd...TABLE.34..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_34.Concld...TABLE.34..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_33.TABLE.33..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_33.Contd...TABLE.33..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_33..Concld...TABLE.33..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...INDUSTRY","T_32.TABLE.32..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_32.Contd...TABLE.32..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_32.Concld...TABLE.32..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_31.TABLE.31..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_31.Contd...TABLE.31..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_31.Concld...TABLE.31..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_30.III..TABLE.30..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_30.II..TABLE.30..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_30.I..TABLE.30..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_3.TABLE.3..STATE.WISE.POPULATION.IN.URBAN.AREA","T_29.III..TABLE.29..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_29.II..TABLE.29..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_29.I..TABLE.29..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...CONSTRUCTION","T_28.III..TABLE.28..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_28.II..TABLE.28..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_28.I..TABLE.28..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_27.III..TABLE.27..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_27.II..TABLE.27..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_27.I..TABLE.27..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_26.III..TABLE.26..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_26.II..TABLE.26..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_26.I..TABLE.26..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_25.III..TABLE.25..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_25.II..TABLE.25..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_25.I..TABLE.25..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...MANUFACTURING","T_24.III..TABLE.24..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_24.II..TABLE.24..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_24.I..TABLE.24..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_23.III..TABLE.23..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_23.II..TABLE.23..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_23.I..TABLE.23..NET.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_22..III..TABLE.22..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_22..II..TABLE.22..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_22..I..TABLE.22..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_21..III..TABLE.21..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_21..II..TABLE.21..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_21..I..TABLE.21..GROSS.STATE.VALUE.ADDED.BY.ECONOMIC.ACTIVITY...AGRICULTURE","T_20Contd.II.TABLE.20..NET.STATE.DOMESTIC.PRODUCT","T_20Contd.I.TABLE.20..NET.STATE.DOMESTIC.PRODUCT","T_20.TABLE.20..NET.STATE.DOMESTIC.PRODUCT","T_2.TABLE.2..STATE.WISE.POPULATION.IN.RURAL.AREA","T_19Contd.II.TABLE.19..NET.STATE.DOMESTIC.PRODUCT","T_19Contd.I.TABLE.19..NET.STATE.DOMESTIC.PRODUCT","T_19.TABLE.19..NET.STATE.DOMESTIC.PRODUCT","T_18Contd.II.TABLE.18..GROSS.STATE.DOMESTIC.PRODUCT","T_18Contd.I.TABLE.18..GROSS.STATE.DOMESTIC.PRODUCT","T_18.TABLE.18..GROSS.STATE.DOMESTIC.PRODUCT","T_17Contd.II.TABLE.17..GROSS.STATE.DOMESTIC.PRODUCT","T_17Contd.I.TABLE.17..GROSS.STATE.DOMESTIC.PRODUCT","T_17.TABLE.17..GROSS.STATE.DOMESTIC.PRODUCT","T_16.iii..TABLE.16..PER.CAPITA.NET.STATE.DOMESTIC.PRODUCT","T_16.ii..TABLE.16..PER.CAPITA.NET.STATE.DOMESTIC.PRODUCT","T_16.i..TABLE.16..PER.CAPITA.NET.STATE.DOMESTIC.PRODUCT","T_152Concld..TABLE.152..STATE.WISE.SOCIAL.SECTOR.EXPENDITURE..Concld..","T_152.TABLE.152..STATE.WISE.SOCIAL.SECTOR.EXPENDITURE","T_151Concld..TABLE.151..STATE.WISE.CAPITAL.OUTLAY..Concld..","T_151.TABLE.151..STATE.WISE.CAPITAL.OUTLAY","T_150.TABLE.150..STATE.WISE.CAPITAL.EXPENDITURE","T_150.Concld...TABLE.150..STATE.WISE.CAPITAL.EXPENDITURE..Concld..","T_15.iii..TABLE.15..PER.CAPITA.NET.STATE.DOMESTIC.PRODUCT","T_15.ii..TABLE.15..PER.CAPITA.NET.STATE.DOMESTIC.PRODUCT","T_15.i..TABLE.15..PER.CAPITA.NET.STATE.DOMESTIC.PRODUCT","T_139.TABLE.139..STATE.WISE.DEPOSITS.OF.REGIONAL.RURAL.BANKS","T_139..Concld...TABLE.139..STATE.WISE.DEPOSITS.OF.REGIONAL.RURAL.BANKS..Concld..","T_138.TABLE.138..STATE.WISE.PERSONAL.LOANS.BY.SCHEDULED.COMMERCIAL.BANKS","T_138.Concld...TABLE.138..STATE.WISE.PERSONAL.LOANS.BY.SCHEDULED.COMMERCIAL.BANKS..Concld..","T_137.TABLE.137..STATE.WISE.CREDIT.TO.INDUSTRY.BY.SCHEDULED.COMMERCIAL.BANKS","T_137..Concld...TABLE.137..STATE.WISE.CREDIT.TO.INDUSTRY.BY.SCHEDULED.COMMERCIAL.BANKS..Concld..","T_136.TABLE.136..STATE.WISE.CREDIT.TO.AGRICULTURE.BY.SCHEDULED.COMMERCIAL.BANKS","T_136.Concld...TABLE.136..STATE.WISE.CREDIT.TO.AGRICULTURE.BY.SCHEDULED.COMMERCIAL.BANKS..Concld..","T_135Contd..TABLE.135..STATE.WISE.CREDIT.BY.SCHEDULED.COMMERCIAL.BANKS.IN.INDIA..Concld..","T_135.TABLE.135..STATE.WISE.CREDIT.BY.SCHEDULED.COMMERCIAL.BANKS.IN.INDIA","T_134Contd..TABLE.134..STATE.WISE.DEPOSITS.BY.SCHEDULED.COMMERCIAL.BANKS.IN.INDIA..Concld..","T_134.TABLE.134..STATE.WISE.DEPOSITS.BY.SCHEDULED.COMMERCIAL.BANKS.IN.INDIA","T_133Contd..TABLE.133..STATE.WISE.CREDIT.DEPOSIT.RATIO.OF.SCHEDULED.COMMERCIAL.BANKS.ACCORDING.TO.PLACE.OF.UTILISATION","T_133.TABLE.133..STATE.WISE.CREDIT.DEPOSIT.RATIO.OF.SCHEDULED.COMMERCIAL.BANKS.ACCORDING.TO.PLACE.OF.UTILISATION","T_132Contd..TABLE.132..STATE.WISE.CREDIT.DEPOSIT.RATIO.OF.SCHEDULED.COMMERCIAL.BANKS.ACCORDING.TO.PLACE.OF.SANCTION","T_132.TABLE.132..STATE.WISE.CREDIT.DEPOSIT.RATIO.OF.SCHEDULED.COMMERCIAL.BANKS.ACCORDING.TO.PLACE.OF.SANCTION","T_131Contd..TABLE.131..STATE.WISE.DISTRIBUTION.OF.OFFICES.OF.SCHEDULED.COMMERCIAL.BANKS","T_131.TABLE.131..STATE.WISE.DISTRIBUTION.OF.OFFICES.OF.SCHEDULED.COMMERCIAL.BANKS","T_13.TABLE.13..STATE.WISE.UNEMPLOYMENT.RATE..USUAL.STATUS..ADJUSTED.","T_13.Contd...TABLE.13..STATE.WISE.UNEMPLOYMENT.RATE..USUAL.STATUS..Adjusted...Contd..","T_13.Concld...TABLE.13..STATE.WISE.UNEMPLOYMENT.RATE..USUAL.STATUS..Adjusted...Concld..","T_129.TABLE.129..STATE.WISE.TELEPHONES.PER.100.POPULATION","T_129.Concld...TABLE.129..STATE.WISE.TELEPHONES.PER.100.POPULATION..Concld..","T_128.TABLE.128..STATE.WISE.ELECTRICITY.TRANSMISSION...DISTRIBUTION.LOSSES","T_128.Concld...TABLE.128..STATE.WISE.ELECTRICITY.TRANSMISSION...DISTRIBUTION.LOSSES..Concld..","T_126.TABLE.126..STATE.WISE.LENGTH.OF.STATE.HIGHWAYS","T_126.Concld...TABLE.126..STATE.WISE.LENGTH.OF.STATE.HIGHWAYS..Concld..","T_125.TABLE.125..STATE.WISE.LENGTH.OF.ROADS","T_125.Concld...TABLE.125..STATE.WISE.LENGTH.OF.ROADS..Concld..","T_124.TABLE.124..STATE.WISE.RAILWAY.ROUTE","T_124.Concld...TABLE.124..STATE.WISE.RAILWAY.ROUTE..Concld..","T_123.TABLE.123..STATE.WISE.LENGTH.OF.NATIONAL.HIGHWAYS","T_123.Concld...TABLE.123..STATE.WISE.LENGTH.OF.NATIONAL.HIGHWAYS..Concld..","T_122.TABLE.122..STATE.WISE.POWER.REQUIREMENT","T_122.Concld...TABLE.122..STATE.WISE.POWER.REQUIREMENT..Concld..","T_121.TABLE.121..STATE.WISE.INSTALLED.CAPACITY.OF.POWER","T_121.Concld...TABLE.121..STATE.WISE.INSTALLED.CAPACITY.OF.POWER..Concld..","T_120.TABLE.120..STATE.WISE.AVAILABILITY.OF.POWER","T_120.Concld...TABLE.120..STATE.WISE.AVAILABILITY.OF.POWER..Concld..","T_12.TABLE.12..STATE.WISE.UNEMPLOYMENT.RATE..USUAL.STATUS..ADJUSTED.","T_12.Contd...TABLE.12..STATE.WISE.UNEMPLOYMENT.RATE..USUAL.STATUS..ADJUSTED...Contd..","T_12.Concld...TABLE.12..STATE.WISE.UNEMPLOYMENT.RATE..USUAL.STATUS..ADJUSTED...Concld..","T_10Concld.TABLE.10..STATE.WISE.INFANT.MORTALITY.RATE..Concld..","T_10.TABLE.10..STATE.WISE.INFANT.MORTALITY.RATE","T_1.TABLE.1..STATE.WISE.TOTAL.POPULATION","f_st"
"1",1,1,"Andaman and Nicobar Islands",1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andaman and Nicobar"
